YEAR,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,HWY (L/100 km),COMB (L/100 km),COMB (mpg),EMISSIONS,VEHICLE_AGE,FUEL_ENC,CLASS_ENC,TRANS_ENC
2005,VOLVO,V50,STATION WAGON - SMALL,2.4,5,AS5,Z,10.8,7.3,9.3,30,214,19,4,16,15
2005,VOLVO,V50,STATION WAGON - SMALL,2.4,5,M5,Z,10.9,7.4,9.3,30,214,19,4,16,27
2005,VOLVO,V50 2.5T AWD TURBO,STATION WAGON - SMALL,2.5,5,AS5,Z,12.3,8.3,10.5,27,242,19,4,16,15
2005,VOLVO,V50 2.5T AWD TURBO,STATION WAGON - SMALL,2.5,5,M6,Z,12.1,8.0,10.3,27,237,19,4,16,28
2005,VOLVO,V50 2.5T TURBO,STATION WAGON - SMALL,2.5,5,AS5,Z,11.1,7.3,9.4,30,216,19,4,16,15
2005,VOLVO,V50 2.5T TURBO,STATION WAGON - SMALL,2.5,5,M6,Z,10.8,6.9,9.1,31,209,19,4,16,28
2005,VOLVO,V70,STATION WAGON - MID-SIZE,2.4,5,A5,Z,11.3,7.7,9.7,29,223,19,4,15,3
2005,VOLVO,V70,STATION WAGON - MID-SIZE,2.4,5,M5,Z,10.9,7.4,9.3,30,214,19,4,15,27
2005,VOLVO,V70 2.4T TURBO,STATION WAGON - MID-SIZE,2.4,5,AS5,Z,12.1,8.3,10.4,27,239,19,4,15,15
2005,VOLVO,V70 2.4T TURBO,STATION WAGON - MID-SIZE,2.4,5,M6,Z,12.0,8.2,10.3,27,237,19,4,15,28
2005,VOLVO,V70 2.5T AWD TURBO,STATION WAGON - MID-SIZE,2.5,5,AS5,Z,12.3,8.3,10.5,27,242,19,4,15,15
2005,VOLVO,V70 2.5T TURBO,STATION WAGON - MID-SIZE,2.5,5,AS5,Z,11.3,7.3,9.5,30,218,19,4,15,15
2005,VOLVO,V70 R AWD TURBO,STATION WAGON - MID-SIZE,2.5,5,AS5,Z,13.2,8.9,11.2,25,258,19,4,15,15
2005,VOLVO,V70 R AWD TURBO,STATION WAGON - MID-SIZE,2.5,5,M6,Z,12.9,8.8,11.1,25,255,19,4,15,28
2005,VOLVO,XC70 AWD TURBO,SUV,2.5,5,AS5,Z,12.9,8.9,11.1,25,255,19,4,18,15
2005,VOLVO,XC90 2.5T AWD TURBO,SUV,2.5,5,AS5,Z,13.9,9.9,12.1,23,278,19,4,18,15
2005,VOLVO,XC90 2.5T TURBO,SUV,2.5,5,AS5,Z,13.3,9.5,11.6,24,267,19,4,18,15
2005,VOLVO,XC90 T6 AWD TURBO,SUV,2.9,6,AS4,Z,15.6,10.6,13.3,21,306,19,4,18,14
2006,ACURA,CSX,COMPACT,2.0,4,AS5,X,9.5,6.5,8.1,35,186,18,3,0,15
2006,ACURA,CSX,COMPACT,2.0,4,M5,X,8.7,6.4,7.7,37,177,18,3,0,27
2006,ACURA,MDX 4X4,SUV,3.5,6,A5,Z,14.2,9.4,12.1,23,278,18,4,18,3
2006,ACURA,RL,MID-SIZE,3.5,6,AS5,Z,12.9,8.4,10.8,26,248,18,4,4,15
2006,ACURA,RSX,SUBCOMPACT,2.0,4,AS5,X,9.3,6.4,8.0,35,184,18,3,17,15
2006,ACURA,RSX,SUBCOMPACT,2.0,4,M5,X,8.6,6.4,7.6,37,175,18,3,17,27
2006,ACURA,RSX,SUBCOMPACT,2.0,4,M6,Z,10.4,7.0,8.8,32,202,18,4,17,28
2006,ACURA,TL,MID-SIZE,3.2,6,AS5,Z,11.8,7.5,9.9,29,228,18,4,4,15
2006,ACURA,TL,MID-SIZE,3.2,6,M6,Z,11.8,7.5,9.8,29,225,18,4,4,28
2006,ACURA,TSX,COMPACT,2.4,4,AS5,Z,10.5,7.0,8.9,32,205,18,4,0,15
2006,ACURA,TSX,COMPACT,2.4,4,M6,Z,10.8,7.2,9.2,31,212,18,4,0,28
2006,AUDI,A3,STATION WAGON - SMALL,2.0,4,AS6,Z,9.4,6.9,8.3,34,191,18,4,16,16
2006,AUDI,A3,STATION WAGON - SMALL,2.0,4,M6,Z,10.0,6.9,8.6,33,198,18,4,16,28
2006,AUDI,A4,COMPACT,2.0,4,AV,Z,9.8,6.7,8.4,34,193,18,4,0,20
2006,AUDI,A4,COMPACT,2.0,4,M6,Z,10.1,6.2,8.4,34,193,18,4,0,28
2006,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,2.0,4,AS6,Z,10.8,7.2,9.2,31,212,18,4,16,16
2006,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,2.0,4,M6,Z,10.6,7.0,9.0,31,207,18,4,16,28
2006,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,3.1,6,AS6,Z,12.3,8.1,10.4,27,239,18,4,16,16
2006,AUDI,A4 CABRIOLET QUATTRO,SUBCOMPACT,3.0,6,AS5,Z,13.2,8.6,11.1,25,255,18,4,17,15
2006,AUDI,A4 QUATTRO,COMPACT,2.0,4,AS6,Z,10.8,7.2,9.2,31,212,18,4,0,16
2006,AUDI,A4 QUATTRO,COMPACT,2.0,4,M6,Z,10.6,7.0,9.0,31,207,18,4,0,28
2006,AUDI,A4 QUATTRO,COMPACT,3.1,6,AS6,Z,12.3,8.1,10.4,27,239,18,4,0,16
2006,AUDI,A6 AVANT QUATTRO,STATION WAGON - MID-SIZE,3.1,6,AS6,Z,12.9,8.2,10.8,26,248,18,4,15,16
2006,AUDI,A6 QUATTRO,MID-SIZE,3.1,6,AS6,Z,12.3,8.1,10.4,27,239,18,4,4,16
2006,AUDI,A6 QUATTRO,MID-SIZE,4.2,8,AS6,Z,13.6,9.3,11.7,24,269,18,4,4,16
2006,AUDI,A8,MID-SIZE,4.2,8,AS6,Z,13.4,8.9,11.4,25,262,18,4,4,16
2006,AUDI,A8L,FULL-SIZE,4.2,8,AS6,Z,13.4,8.9,11.4,25,262,18,4,2,16
2006,AUDI,A8L,FULL-SIZE,6.0,12,AS6,Z,16.0,10.5,13.6,21,313,18,4,2,16
2006,AUDI,S4,COMPACT,4.2,8,AS6,Z,15.3,9.4,12.7,22,292,18,4,0,16
2006,AUDI,S4,COMPACT,4.2,8,M6,Z,15.8,10.2,13.3,21,306,18,4,0,28
2006,AUDI,S4 AVANT,STATION WAGON - SMALL,4.2,8,AS6,Z,15.3,9.4,12.7,22,292,18,4,16,16
2006,AUDI,S4 AVANT,STATION WAGON - SMALL,4.2,8,M6,Z,15.8,10.2,13.3,21,306,18,4,16,28
2006,AUDI,S4 CABRIOLET,SUBCOMPACT,4.2,8,AS6,Z,15.5,9.7,12.9,22,297,18,4,17,16
2006,AUDI,S4 CABRIOLET,SUBCOMPACT,4.2,8,M6,Z,15.8,10.2,13.3,21,306,18,4,17,28
2006,AUDI,TT COUPE QUATTRO,MINICOMPACT,1.8,4,M6,Z,11.7,7.6,9.9,29,228,18,4,5,28
2006,AUDI,TT COUPE QUATTRO,MINICOMPACT,3.2,6,AS6,Z,12.3,8.3,10.5,27,242,18,4,5,16
2006,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,1.8,4,M6,Z,11.7,7.6,9.9,29,228,18,4,27,28
2006,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,3.2,6,AS6,Z,12.6,8.5,10.8,26,248,18,4,27,16
2006,BENTLEY,ARNAGE,MID-SIZE,6.7,8,A4,Z,22.9,14.9,19.3,15,444,18,4,4,2
2006,BENTLEY,ARNAGE LWB,FULL-SIZE,6.7,8,A4,Z,22.9,14.9,19.3,15,444,18,4,2,2
2006,BENTLEY,CONTINENTAL FLYING SPUR,MID-SIZE,6.0,12,AS6,Z,21.2,12.1,17.1,17,393,18,4,4,16
2006,BENTLEY,CONTINENTAL GT,COMPACT,6.0,12,AS6,Z,20.4,11.6,16.5,17,380,18,4,0,16
2006,BMW,323i,COMPACT,2.5,6,A6,Z,11.2,6.7,9.2,31,212,18,4,0,4
2006,BMW,323i,COMPACT,2.5,6,M6,Z,11.1,6.9,9.2,31,212,18,4,0,28
2006,BMW,325Ci,SUBCOMPACT,3.0,6,A6,Z,12.3,8.0,10.4,27,239,18,4,17,4
2006,BMW,325Ci,SUBCOMPACT,3.0,6,M6,Z,11.6,7.3,9.7,29,223,18,4,17,28
2006,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,A6,Z,12.7,8.2,10.7,26,246,18,4,5,4
2006,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,M6,Z,12.6,8.0,10.5,27,242,18,4,5,28
2006,BMW,325i,COMPACT,3.0,6,A6,Z,11.3,7.2,9.4,30,216,18,4,0,4
2006,BMW,325i,COMPACT,3.0,6,M6,Z,11.4,6.9,9.4,30,216,18,4,0,28
2006,BMW,325xi,COMPACT,3.0,6,A6,Z,11.8,7.8,10.0,28,230,18,4,0,4
2006,BMW,325xi,COMPACT,3.0,6,M6,Z,12.0,7.6,10.0,28,230,18,4,0,28
2006,BMW,325xi SPORT WAGON,STATION WAGON - SMALL,3.0,6,A6,Z,11.7,7.9,9.9,29,228,18,4,16,4
2006,BMW,325xi SPORT WAGON,STATION WAGON - SMALL,3.0,6,M6,Z,12.1,7.8,10.2,28,235,18,4,16,28
2006,BMW,330Ci,SUBCOMPACT,3.0,6,A6,Z,12.3,8.0,10.4,27,239,18,4,17,4
2006,BMW,330Ci,SUBCOMPACT,3.0,6,M6,Z,11.5,7.1,9.5,30,218,18,4,17,28
2006,BMW,330Ci CONVERTIBLE,MINICOMPACT,2.5,6,A5,Z,12.8,8.5,10.9,26,251,18,4,5,3
2006,BMW,330Ci CONVERTIBLE,MINICOMPACT,2.5,6,M5,Z,12.1,7.6,10.1,28,232,18,4,5,27
2006,BMW,330i,COMPACT,3.0,6,A6,Z,11.4,7.3,9.5,30,218,18,4,0,4
2006,BMW,330i,COMPACT,3.0,6,M6,Z,11.4,7.1,9.4,30,216,18,4,0,28
2006,BMW,330xi,COMPACT,3.0,6,A6,Z,11.7,7.9,9.9,29,228,18,4,0,4
2006,BMW,330xi,COMPACT,3.0,6,M6,Z,12.0,7.6,10.0,28,230,18,4,0,28
2006,BMW,525i,MID-SIZE,3.0,6,A6,Z,11.4,7.3,9.5,30,218,18,4,4,4
2006,BMW,525i,MID-SIZE,3.0,6,M6,Z,11.4,7.1,9.4,30,216,18,4,4,28
2006,BMW,525xi,MID-SIZE,3.0,6,A6,Z,11.7,7.9,9.9,29,228,18,4,4,4
2006,BMW,525xi,MID-SIZE,3.0,6,M6,Z,12.0,7.6,10.0,28,230,18,4,4,28
2006,BMW,530i,MID-SIZE,3.0,6,A6,Z,11.4,7.3,9.5,30,218,18,4,4,4
2006,BMW,530i,MID-SIZE,3.0,6,M6,Z,11.4,7.1,9.4,30,216,18,4,4,28
2006,BMW,530xi,MID-SIZE,3.0,6,A6,Z,11.7,7.9,9.9,29,228,18,4,4,4
2006,BMW,530xi,MID-SIZE,3.0,6,M6,Z,12.1,7.8,10.2,28,235,18,4,4,28
2006,BMW,530xi SPORT WAGON,STATION WAGON - MID-SIZE,3.0,6,A6,Z,11.7,7.9,9.9,29,228,18,4,15,4
2006,BMW,530xi SPORT WAGON,STATION WAGON - MID-SIZE,3.0,6,M6,Z,12.1,7.8,10.2,28,235,18,4,15,28
2006,BMW,550i,MID-SIZE,4.8,8,A6,Z,13.2,8.3,11.0,26,253,18,4,4,4
2006,BMW,550i,MID-SIZE,4.8,8,AM6,Z,14.8,9.7,12.5,23,288,18,4,4,9
2006,BMW,550i,MID-SIZE,4.8,8,M6,Z,14.8,9.3,12.3,23,283,18,4,4,28
2006,BMW,650Ci,SUBCOMPACT,4.8,8,A6,Z,13.2,8.3,11.0,26,253,18,4,17,4
2006,BMW,650Ci,SUBCOMPACT,4.8,8,AM6,Z,14.8,9.7,12.5,23,288,18,4,17,9
2006,BMW,650Ci,SUBCOMPACT,4.8,8,M6,Z,14.8,9.3,12.3,23,283,18,4,17,28
2006,BMW,650Ci CONVERTIBLE,SUBCOMPACT,4.8,8,A6,Z,13.8,8.7,11.5,25,264,18,4,17,4
2006,BMW,650Ci CONVERTIBLE,SUBCOMPACT,4.8,8,AM6,Z,15.7,10.0,13.2,21,304,18,4,17,9
2006,BMW,650Ci CONVERTIBLE,SUBCOMPACT,4.8,8,M6,Z,16.2,10.0,13.4,21,308,18,4,17,28
2006,BMW,750i,FULL-SIZE,4.8,8,A6,Z,13.8,8.7,11.5,25,264,18,4,2,4
2006,BMW,750Li,FULL-SIZE,4.8,8,A6,Z,13.8,8.7,11.5,25,264,18,4,2,4
2006,BMW,760i,FULL-SIZE,6.0,12,A6,Z,15.8,9.5,13.0,22,299,18,4,2,4
2006,BMW,760Li,FULL-SIZE,6.0,12,A6,Z,15.8,9.5,13.0,22,299,18,4,2,4
2006,BMW,M3,SUBCOMPACT,3.2,6,AM6,Z,13.3,8.8,11.3,25,260,18,4,17,9
2006,BMW,M3,SUBCOMPACT,3.2,6,M6,Z,14.5,9.0,12.0,24,276,18,4,17,28
2006,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,AM6,Z,13.8,9.5,11.9,24,274,18,4,5,9
2006,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,M6,Z,14.9,9.4,12.4,23,285,18,4,5,28
2006,BMW,M5,MID-SIZE,5.0,10,AM7,Z,18.1,11.0,14.9,19,343,18,4,4,10
2006,BMW,X3,SUV,2.5,6,A5,Z,14.1,9.2,11.9,24,274,18,4,18,3
2006,BMW,X3,SUV,2.5,6,M6,Z,13.6,8.9,11.5,25,264,18,4,18,28
2006,BMW,X3,SUV,3.0,6,A5,Z,14.8,9.3,12.3,23,283,18,4,18,3
2006,BMW,X3,SUV,3.0,6,M6,Z,13.8,8.8,11.5,25,264,18,4,18,28
2006,BMW,X5,SUV,3.0,6,A6,Z,14.9,10.4,12.9,22,297,18,4,18,4
2006,BMW,X5,SUV,3.0,6,M6,Z,15.9,10.1,13.3,21,306,18,4,18,28
2006,BMW,X5,SUV,4.4,8,A6,Z,14.8,9.9,12.6,22,290,18,4,18,4
2006,BMW,X5 4.8is,SUV,4.8,8,A6,Z,14.7,10.1,12.6,22,290,18,4,18,4
2006,BUICK,ALLURE,MID-SIZE,3.6,6,A4,X,12.4,8.0,10.4,27,239,18,3,4,2
2006,BUICK,ALLURE,MID-SIZE,3.8,6,A4,X,12.2,7.3,10.0,28,230,18,3,4,2
2006,BUICK,LUCERNE,FULL-SIZE,3.8,6,A4,X,12.2,7.3,10.0,28,230,18,3,2,2
2006,BUICK,LUCERNE,FULL-SIZE,4.6,8,A4,X,13.8,8.7,11.5,25,264,18,3,2,2
2006,BUICK,RAINIER AWD,SUV,4.2,6,A4,X,15.8,11.0,13.7,21,315,18,3,18,2
2006,BUICK,RAINIER AWD,SUV,5.3,8,A4,X,15.4,10.2,13.0,22,299,18,3,18,2
2006,BUICK,RENDEZVOUS,SUV,3.5,6,A4,X,12.6,8.5,10.7,26,246,18,3,18,2
2006,BUICK,RENDEZVOUS,SUV,3.6,6,A4,X,12.9,8.5,10.9,26,251,18,3,18,2
2006,BUICK,RENDEZVOUS AWD,SUV,3.5,6,A4,X,13.4,9.3,11.6,24,267,18,3,18,2
2006,BUICK,RENDEZVOUS AWD,SUV,3.6,6,A4,X,12.9,8.5,10.9,26,251,18,3,18,2
2006,BUICK,TERRAZA,MINIVAN,3.5,6,A4,X,12.9,8.7,11.0,26,253,18,3,6,2
2006,BUICK,TERRAZA,MINIVAN,3.9,6,A4,X,13.1,8.5,11.1,25,255,18,3,6,2
2006,BUICK,TERRAZA AWD,MINIVAN,3.5,6,A4,X,13.8,9.5,11.9,24,274,18,3,6,2
2006,CADILLAC,CTS,MID-SIZE,2.8,6,AS5,X,13.1,8.1,10.8,26,248,18,3,4,15
2006,CADILLAC,CTS,MID-SIZE,2.8,6,M6,X,13.6,8.0,11.1,25,255,18,3,4,28
2006,CADILLAC,CTS,MID-SIZE,3.6,6,AS5,X,13.1,8.6,11.1,25,255,18,3,4,15
2006,CADILLAC,CTS,MID-SIZE,3.6,6,M6,X,14.1,8.2,11.4,25,262,18,3,4,28
2006,CADILLAC,CTS,MID-SIZE,6.0,8,M6,Z,15.4,9.2,12.6,22,290,18,4,4,28
2006,CADILLAC,DTS,FULL-SIZE,4.6,8,A4,X,13.8,8.7,11.5,25,264,18,3,2,2
2006,CADILLAC,ESCALADE AWD,SUV,6.0,8,A4,Z,17.3,12.5,15.2,19,350,18,4,18,2
2006,CADILLAC,ESCALADE ESV AWD,SUV,6.0,8,A4,Z,17.3,12.5,15.2,19,350,18,4,18,2
2006,CADILLAC,ESCALADE EXT AWD,PICKUP TRUCK - STANDARD,6.0,8,A4,Z,17.3,12.5,15.2,19,350,18,4,11,2
2006,CADILLAC,SRX,SUV,3.6,6,AS5,X,14.5,9.1,12.1,23,278,18,3,18,15
2006,CADILLAC,SRX,SUV,4.6,8,AS5,Z,16.1,9.1,13.0,22,299,18,4,18,15
2006,CADILLAC,SRX AWD,SUV,3.6,6,AS5,X,15.2,9.7,12.7,22,292,18,3,18,15
2006,CADILLAC,SRX AWD,SUV,4.6,8,AS5,Z,16.1,9.5,13.2,21,304,18,4,18,15
2006,CADILLAC,STS,MID-SIZE,3.6,6,AS5,X,13.1,8.6,11.1,25,255,18,3,4,15
2006,CADILLAC,STS,MID-SIZE,4.6,8,AS5,Z,14.1,8.5,11.6,24,267,18,4,4,15
2006,CADILLAC,STS AWD,MID-SIZE,3.6,6,AS5,X,13.8,8.7,11.5,25,264,18,3,4,15
2006,CADILLAC,STS AWD,MID-SIZE,4.6,8,AS5,Z,14.6,9.4,12.3,23,283,18,4,4,15
2006,CADILLAC,XLR,TWO-SEATER,4.6,8,AS5,Z,14.1,8.5,11.6,24,267,18,4,27,15
2006,CHEVROLET,AVEO,SUBCOMPACT,1.6,4,A4,X,9.7,6.3,8.2,34,189,18,3,17,2
2006,CHEVROLET,AVEO,SUBCOMPACT,1.6,4,M5,X,9.1,6.2,7.8,36,179,18,3,17,27
2006,CHEVROLET,C1500 AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.2,12.0,14.3,20,329,18,3,11,2
2006,CHEVROLET,C1500 AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.6,11.5,14.3,20,329,18,3,11,2
2006,CHEVROLET,C1500 AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,22.1,15.4,19.1,15,306,18,1,11,2
2006,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,14.9,10.5,12.9,22,297,18,3,11,2
2006,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,M5,X,15.2,10.1,12.9,22,297,18,3,11,27
2006,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,14.3,10.3,12.5,23,288,18,3,11,2
2006,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,M5,X,14.6,10.0,12.5,23,288,18,3,11,27
2006,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.8,10.7,13.0,22,299,18,3,11,2
2006,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,6.0,8,A4,Z,15.6,11.0,13.6,21,313,18,4,11,2
2006,CHEVROLET,C1500 SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.8,10.3,12.8,22,294,18,3,11,2
2006,CHEVROLET,C1500 SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,19.7,13.6,17.0,17,272,18,1,11,2
2006,CHEVROLET,C1500 SILVERADO HYBRID,PICKUP TRUCK - STANDARD,5.3,8,A4,X,13.2,10.4,12.0,24,276,18,3,11,2
2006,CHEVROLET,C1500 SUBURBAN,SUV,5.3,8,A4,X,15.9,10.9,13.7,21,315,18,3,18,2
2006,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,X,16.6,11.5,14.3,20,329,18,3,18,2
2006,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,E,22.1,15.4,19.1,15,306,18,1,18,2
2006,CHEVROLET,C1500 TAHOE,SUV,4.8,8,A4,X,15.1,10.8,13.2,21,304,18,3,18,2
2006,CHEVROLET,C1500 TAHOE,SUV,5.3,8,A4,X,15.9,10.9,13.7,21,315,18,3,18,2
2006,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,X,16.6,11.7,14.4,20,331,18,3,18,2
2006,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,E,22.1,15.6,19.2,15,307,18,1,18,2
2006,CHEVROLET,COBALT,SUBCOMPACT,2.0,4,M5,Z,10.1,7.3,8.9,32,205,18,4,17,27
2006,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,A4,X,9.5,6.7,8.3,34,191,18,3,17,2
2006,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,M5,X,9.5,6.1,8.0,35,184,18,3,17,27
2006,CHEVROLET,COBALT,SUBCOMPACT,2.4,4,A4,Z,9.3,6.6,8.1,35,186,18,4,17,2
2006,CHEVROLET,COBALT,SUBCOMPACT,2.4,4,M5,Z,9.4,6.3,8.0,35,184,18,4,17,27
2006,CHEVROLET,COLORADO,PICKUP TRUCK - STANDARD,2.8,4,A4,X,13.8,9.2,11.7,24,269,18,3,11,2
2006,CHEVROLET,COLORADO,PICKUP TRUCK - STANDARD,2.8,4,M5,X,12.2,7.9,10.3,27,237,18,3,11,27
2006,CHEVROLET,COLORADO,PICKUP TRUCK - STANDARD,3.5,5,A4,X,12.5,8.9,10.9,26,251,18,3,11,2
2006,CHEVROLET,COLORADO,PICKUP TRUCK - STANDARD,3.5,5,M5,X,13.0,8.6,11.0,26,253,18,3,11,27
2006,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,2.8,4,A4,X,14.3,9.6,12.2,23,281,18,3,11,2
2006,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,2.8,4,M5,X,13.8,9.3,11.7,24,269,18,3,11,27
2006,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,3.5,5,A4,X,13.3,9.7,11.7,24,269,18,3,11,2
2006,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,3.5,5,M5,X,13.4,9.5,11.6,24,267,18,3,11,27
2006,CHEVROLET,COLORADO CHASSIS CAB,PICKUP TRUCK - STANDARD,3.5,5,A4,X,14.0,9.7,12.1,23,278,18,3,11,2
2006,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - STANDARD,2.8,4,A4,X,13.9,9.2,11.8,24,271,18,3,11,2
2006,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - STANDARD,2.8,4,M5,X,12.2,7.9,10.2,28,235,18,3,11,27
2006,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - STANDARD,3.5,5,A4,X,12.5,9.0,10.9,26,251,18,3,11,2
2006,CHEVROLET,COLORADO CREW CAB 4X4,PICKUP TRUCK - STANDARD,2.8,4,A4,X,14.3,9.6,12.2,23,281,18,3,11,2
2006,CHEVROLET,COLORADO CREW CAB 4X4,PICKUP TRUCK - STANDARD,2.8,4,M5,X,13.8,9.3,11.7,24,269,18,3,11,27
2006,CHEVROLET,COLORADO CREW CAB 4X4,PICKUP TRUCK - STANDARD,3.5,5,A4,X,13.8,10.0,12.1,23,278,18,3,11,2
2006,CHEVROLET,CORVETTE,TWO-SEATER,6.0,8,AS6,Z,13.8,7.9,11.2,25,258,18,4,27,16
2006,CHEVROLET,CORVETTE,TWO-SEATER,6.0,8,M6,Z,13.2,7.6,10.7,26,246,18,4,27,28
2006,CHEVROLET,CORVETTE,TWO-SEATER,7.0,8,M6,Z,14.3,8.2,11.6,24,267,18,4,27,28
2006,CHEVROLET,EPICA,MID-SIZE,2.5,6,A4,X,12.0,7.9,10.2,28,235,18,3,4,2
2006,CHEVROLET,EQUINOX,SUV,3.4,6,A5,X,12.6,8.5,10.7,26,246,18,3,18,3
2006,CHEVROLET,EQUINOX AWD,SUV,3.4,6,A5,X,13.1,9.0,11.2,25,258,18,3,18,3
2006,CHEVROLET,G15 EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,16.4,11.8,14.3,20,329,18,3,29,2
2006,CHEVROLET,G15 EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,14.8,10.7,13.0,22,299,18,3,29,2
2006,CHEVROLET,G15 EXPRESS CARGO CONV,VAN - CARGO,4.3,6,A4,X,16.5,11.8,14.4,20,331,18,3,29,2
2006,CHEVROLET,G15 EXPRESS CARGO CONV,VAN - CARGO,5.3,8,A4,X,16.2,12.0,14.3,20,329,18,3,29,2
2006,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,4.3,6,A4,X,15.7,11.2,13.7,21,315,18,3,30,2
2006,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,16.2,12.0,14.3,20,329,18,3,30,2
2006,CHEVROLET,H15 EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,X,15.9,10.9,13.7,21,315,18,3,29,2
2006,CHEVROLET,H15 EXPRESS CARGO AWD CONV,VAN - CARGO,5.3,8,A4,X,17.0,13.1,15.2,19,350,18,3,29,2
2006,CHEVROLET,H15 EXPRESS PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,17.0,13.1,15.2,19,350,18,3,30,2
2006,CHEVROLET,HHR,SUV,2.2,4,A4,X,10.1,7.1,8.7,32,200,18,3,18,2
2006,CHEVROLET,HHR,SUV,2.2,4,M5,X,10.1,6.4,8.5,33,196,18,3,18,27
2006,CHEVROLET,HHR,SUV,2.4,4,A4,Z,10.2,6.8,8.7,32,200,18,4,18,2
2006,CHEVROLET,HHR,SUV,2.4,4,M5,Z,10.4,7.0,8.9,32,205,18,4,18,27
2006,CHEVROLET,IMPALA,FULL-SIZE,3.5,6,A4,X,11.3,7.0,9.4,30,216,18,3,2,2
2006,CHEVROLET,IMPALA,FULL-SIZE,3.9,6,A4,X,12.1,7.9,10.2,28,235,18,3,2,2
2006,CHEVROLET,IMPALA,FULL-SIZE,5.3,8,A4,Z,13.0,7.8,10.7,26,246,18,4,2,2
2006,CHEVROLET,IMPALA FFV,FULL-SIZE,3.5,6,A4,X,11.3,7.0,9.4,30,216,18,3,2,2
2006,CHEVROLET,IMPALA FFV,FULL-SIZE,3.5,6,A4,E,14.8,9.2,12.3,23,197,18,1,2,2
2006,CHEVROLET,K1500 AVALANCHE 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.0,13.1,15.2,19,350,18,3,11,2
2006,CHEVROLET,K1500 AVALANCHE FFV 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.2,12.4,15.1,19,347,18,3,11,2
2006,CHEVROLET,K1500 AVALANCHE FFV 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,E,22.9,16.5,20.0,14,320,18,1,11,2
2006,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.7,11.8,14.0,20,322,18,3,11,2
2006,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,15.9,11.1,13.7,21,315,18,3,11,27
2006,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,15.4,11.3,13.6,21,313,18,3,11,2
2006,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,16.1,11.0,13.8,20,317,18,3,11,27
